# Step     Time (ps)     Particles  Tot. E. (eV/part)  Kin. E. (eV/part)  Pot. E. (eV/part)  Temp. (K) Pxx Pyy Pzz Pxy Pxz Pyz (Pa) A/B/C (ang)    alpha/beta/gamma (deg)     Vol. (ang^3)  Rho (g/cm^3)
       15  1.500000e-03          2000  -9.9585914095e-01   3.7472032658e-04  -9.9623386127e-01   2.898965880184  -3613903634.063847541809  -3605578526.494801044464  -3587556808.063792705536  -3066264.674360213801  -669957.902405525674 -15744.286874113155  40.000000000000  40.000000000000  40.000000000000  90.000000000000  90.000000000000  90.000000000000  64000.000000000000  3.782707999000 
       16  1.600000e-03          2000  -9.9585910081e-01   4.2643317946e-04  -9.9628553399e-01   3.299034372482  -3613795627.087680339813  -3605458501.225164413452  -3587452772.915876388550  -3070098.753006407060  -667839.485325734830 -20038.954662962904  40.000000000000  40.000000000000  40.000000000000  90.000000000000  90.000000000000  90.000000000000  64000.000000000000  3.782707999000 
       17  1.700000e-03          2000  -9.9585906469e-01   4.8150490191e-04  -9.9634056959e-01   3.725088239868  -3613679104.326291084290  -3605329844.315027713776  -3587342691.971647262573  -3074102.340852116235  -665742.290512344567 -24618.672587595287  40.000000000000  40.000000000000  40.000000000000  90.000000000000  90.000000000000  90.000000000000  64000.000000000000  3.782707999000 
       18  1.800000e-03          2000  -9.9585905803e-01   5.3993972756e-04  -9.9639899776e-01   4.177160235358  -3613556562.201683998108  -3605194089.642481803894  -3587225242.286156654358  -3078463.084183991421  -663477.625677902717 -29236.660297576371  40.000000000000  40.000000000000  40.000000000000  90.000000000000  90.000000000000  90.000000000000  64000.000000000000  3.782707999000 
       19  1.900000e-03          2000  -9.9585914917e-01   6.0174214888e-04  -9.9646089132e-01   4.655285114146  -3613426907.598531723022  -3605050167.712104797363  -3587101234.181560039520  -3083126.728396764491  -660901.611739995191 -34349.946920831309  40.000000000000  40.000000000000  40.000000000000  90.000000000000  90.000000000000  90.000000000000  64000.000000000000  3.782707999000 
       20  2.000000e-03          2000  -9.9585918668e-01   6.6691691505e-04  -9.9652610359e-01   5.159499617475  -3613289972.354619503021  -3604899266.645755290985  -3586971148.196285724640  -3087744.730799943674  -658588.776641883072 -39599.938490311812  40.000000000000  40.000000000000  40.000000000000  90.000000000000  90.000000000000  90.000000000000  64000.000000000000  3.782707999000 
       21  2.100000e-03          2000  -9.9585916913e-01   7.3546903243e-04  -9.9659463817e-01   5.689842476446  -3613145092.569471836090  -3604738856.936933517456  -3586832135.894880294800  -3092696.073268636130  -655715.141635177424 -44949.672764942334  40.000000000000  40.000000000000  40.000000000000  90.000000000000  90.000000000000  90.000000000000  64000.000000000000  3.782707999000 
       22  2.200000e-03          2000  -9.9585912203e-01   8.0740376665e-04  -9.9666652579e-01   6.246354427696  -3612993381.343832492828  -3604571017.182729244232  -3586687017.686939239502  -3098031.302952480968  -652863.735574563383 -50936.835427263788  40.000000000000  40.000000000000  40.000000000000  90.000000000000  90.000000000000  90.000000000000  64000.000000000000  3.782707999000 
       23  2.300000e-03          2000  -9.9585908626e-01   8.8272664509e-04  -9.9674181290e-01   6.829078232884  -3612834044.033716201782  -3604394738.674563407898  -3586534442.635746479034  -3103447.245494755451  -649798.822103571962 -57223.853751857831  40.000000000000  40.000000000000  40.000000000000  90.000000000000  90.000000000000  90.000000000000  64000.000000000000  3.782707999000 
       24  2.400000e-03          2000  -9.9585904573e-01   9.6144345458e-04  -9.9682048919e-01   7.438058661020  -3612668488.793357849121  -3604211770.599729537964  -3586375664.821269989014  -3109516.252065927722  -646833.731866801274 -63212.436359439780  40.000000000000  40.000000000000  40.000000000000  90.000000000000  90.000000000000  90.000000000000  64000.000000000000  3.782707999000 
       25  2.500000e-03          2000  -9.9585913389e-01   1.0435602358e-03  -9.9690269413e-01   8.073342444777  -3612494517.039609432220  -3604018869.679778099060  -3586209014.132934093475  -3115437.513126632664  -643412.068416878814 -69795.670055223571  40.000000000000  40.000000000000  40.000000000000  90.000000000000  90.000000000000  90.000000000000  64000.000000000000  3.782707999000 
       26  2.600000e-03          2000  -9.9585910585e-01   1.1290832864e-03  -9.9698818914e-01   8.734978305243  -3612314199.318330764771  -3603818193.362400054932  -3586035980.751363277435  -3121594.640156455804  -640282.782264474081 -76861.920704852877  40.000000000000  40.000000000000  40.000000000000  90.000000000000  90.000000000000  90.000000000000  64000.000000000000  3.782707999000 
       27  2.700000e-03          2000  -9.9585905377e-01   1.2180191742e-03  -9.9707707295e-01   9.423017052765  -3612125773.045803546906  -3603609950.189895153046  -3585855601.139736652374  -3128204.474260718562  -636613.303968850872 -84098.962972807538  40.000000000000  40.000000000000  40.000000000000  90.000000000000  90.000000000000  90.000000000000  64000.000000000000  3.782707999000 
       28  2.800000e-03          2000  -9.9585915746e-01   1.3103747262e-03  -9.9716953218e-01   10.137511504334  -3611930304.577228546143  -3603393001.003660678864  -3585668838.960209846497  -3134995.645715051796  -633088.750976948068 -91384.772352761400  40.000000000000  40.000000000000  40.000000000000  90.000000000000  90.000000000000  90.000000000000  64000.000000000000  3.782707999000 
       29  2.900000e-03          2000  -9.9585914033e-01   1.4061570240e-03  -9.9726529735e-01   10.878516444302  -3611727700.849466323853  -3603167845.545315265656  -3585474782.462122440338  -3141963.261077106465  -629325.880466399482 -99132.350216029154  40.000000000000  40.000000000000  40.000000000000  90.000000000000  90.000000000000  90.000000000000  64000.000000000000  3.782707999000 
       30  3.000000e-03          2000  -9.9585916911e-01   1.5053734147e-03  -9.9736454253e-01   11.646088713511  -3611517816.933650493622  -3602935263.985438346863  -3585273227.849025249481  -3149262.993925136048  -625201.705841444549 -107171.339582273809  40.000000000000  40.000000000000  40.000000000000  90.000000000000  90.000000000000  90.000000000000  64000.000000000000  3.782707999000 
       31  3.100000e-03          2000  -9.9585914838e-01   1.6080315063e-03  -9.9746717989e-01   12.440287170105  -3611299083.153860092163  -3602692556.517548084259  -3585064207.450523853302  -3156721.395488809329  -621255.578737611417 -115523.680251202590  40.000000000000  40.000000000000  40.000000000000  90.000000000000  90.000000000000  90.000000000000  64000.000000000000  3.782707999000 
       32  3.200000e-03          2000  -9.9585916051e-01   1.7141391671e-03  -9.9757329967e-01   13.261172685071  -3611073317.962568283081  -3602442722.351646900177  -3584848664.753626346588  -3164632.995798100252  -617101.463195258053 -123927.954211352786  40.000000000000  40.000000000000  40.000000000000  90.000000000000  90.000000000000  90.000000000000  64000.000000000000  3.782707999000 
       33  3.300000e-03          2000  -9.9585920388e-01   1.8237045289e-03  -9.9768290841e-01   14.108808169507  -3610839560.355920314789  -3602184629.416730403900  -3584625470.306576251984  -3172637.774836197495  -612744.144598447718 -132739.661270576878  40.000000000000  40.000000000000  40.000000000000  90.000000000000  90.000000000000  90.000000000000  64000.000000000000  3.782707999000 
       34  3.400000e-03          2000  -9.9585907678e-01   1.9367359805e-03  -9.9779581276e-01   14.983258521661  -3610597628.427092075348  -3601917557.075571060181  -3584395155.924332618713  -3180900.121812769212  -608385.504858546890 -141950.086871120177  40.000000000000  40.000000000000  40.000000000000  90.000000000000  90.000000000000  90.000000000000  64000.000000000000  3.782707999000 
       35  3.500000e-03          2000  -9.9585913339e-01   2.0532421773e-03  -9.9791237557e-01   15.884590702659  -3610347926.222432136536  -3601641680.058862686157  -3584157081.000554084778  -3189975.429179142229  -603861.063918100437 -151348.337484663760  40.000000000000  40.000000000000  40.000000000000  90.000000000000  90.000000000000  90.000000000000  64000.000000000000  3.782707999000 
